Shapes,Talent Show,Prom Jewelry,Glove Size,Style 1,Shape 1,Carat 1,Metal 1,Gold Color 1,Style 2,Shape 2,Carat 2,Metal 2,Gold Color 2,Style 3,Shape 3,Carat 3,Metal 3,Gold Color 3,Style 4,Shape 4,Carat 4,Metal 4,Gold Color 4,Personality
"Oval, Asscher",Center Stage,Necklace & Earrings,Large,Bianca,Asscher,1ct,14k,Rose,ARIA,Asscher,4ct,Platinum,White,GIORGINA,Asscher,2ct,Platinum,White,DANIELLA,Asscher,1ct,18k,Rose,Classic
"Oval, Asscher",Center Stage,Earrings Only,X-Small,Francesca,Oval,2ct,14k,Rose,Elena,Asscher,1ct,Platinum,White,Gianna,Asscher,1ct,14k,White,Francesca,Asscher,1ct,14k,Rose,Trendy
"Oval, Asscher",Center Stage,Earrings Only,Small,Beatrice,Oval,2ct,18k,Rose,Alessia,Asscher,1ct,18k,Yellow,Elena,Oval,2ct,Platinum,White,Gianna,Asscher,2ct,14k,White,Trendy
"Oval, Asscher",Center Stage,Earrings Only,Medium,Alessia,Asscher,2ct,14k,White,Elena,Asscher,3ct,18k,Yellow,Alessia,Asscher,2ct,Platinum,White,Gianna,Oval,2ct,14k,White,Trendy
"Oval, Asscher",Center Stage,Earrings Only,Large,Alessia,Oval,2ct,18k,Yellow,Elena,Oval,2ct,18k,Yellow,Elena,Oval,2ct,14k,Rose,Francesca,Asscher,3ct,Platinum,White,Trendy
"Oval, Asscher",Center Stage,No Jewelry,X-Small,Alessia,Asscher,2ct,14k,Rose,Elena,Asscher,1ct,14k,Rose,Alessia,Asscher,2ct,18k,Rose,Gianna,Asscher,2ct,Platinum,White,Trendy
"Oval, Asscher",Center Stage,No Jewelry,Small,Elena,Asscher,1ct,18k,White,Elena,Asscher,1ct,Platinum,White,Beatrice,Asscher,1ct,18k,Yellow,Elena,Asscher,1ct,Platinum,White,Trendy
"Oval, Asscher",Center Stage,No Jewelry,Medium,Francesca,Asscher,1ct,Platinum,White,Elena,Asscher,2ct,14k,White,Elena,Asscher,2ct,14k,Rose,Elena,Asscher,1ct,18k,White,Trendy
"Oval, Asscher",Center Stage,No Jewelry,Large,Elena,Asscher,2ct,18k,Yellow,Gianna,Asscher,1ct,18k,White,Beatrice,Asscher,2ct,Platinum,White,Elena,Asscher,2ct,14k,Rose,Trendy
"Oval, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Asscher,2ct,18k,Yellow,Gemma,Oval,2ct,18k,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Oval, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Oval,2ct,Platinum,White,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,18k,Rose,Gemma,Oval,2ct,18k,Yellow,Minimalistic
"Oval, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Asscher,4ct,14k,Rose,Gemma,Oval,3ct,Platinum,White,Gemma,Oval,4ct,14k,Yellow,Gemma,Oval,4ct,14k,Yellow,Minimalistic
"Oval, Asscher",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Oval,4ct,18k,Rose,Gemma,Oval,5ct,Platinum,White,Gemma,Oval,4ct,18k,Rose,Gemma,Asscher,4ct,18k,Yellow,Minimalistic
"Oval, Asscher",In Crowd,Necklace & Earrings,X-Small,CAMILLA,Asscher,2ct,14k,Rose,GIORGINA,Asscher,2ct,14k,Yellow,Bianca,Asscher,2ct,18k,Yellow,ARIA,Asscher,2ct,Platinum,White,Classic
"Oval, Asscher",In Crowd,Necklace & Earrings,Small,ARIA,Asscher,2ct,14k,Rose,ARIA,Asscher,2ct,Platinum,White,ANGELINA,Asscher,2ct,14k,White,Arianna,Asscher,2ct,18k,White,Classic
"Oval, Asscher",In Crowd,Necklace & Earrings,Medium,Bianca,Asscher,4ct,14k,White,Arianna,Asscher,4ct,18k,Rose,ANGELINA,Asscher,2ct,18k,Rose,DANIELLA,Asscher,4ct,14k,Rose,Classic
"Oval, Asscher",In Crowd,Necklace & Earrings,Large,Donatella,Asscher,4ct,18k,White,CAMILLA,Asscher,2ct,Platinum,White,GIULIA,Asscher,2ct,18k,Rose,CAMILLA,Asscher,2ct,Platinum,White,Classic
"Oval, Asscher",In Crowd,Earrings Only,X-Small,Francesca,Oval,2ct,14k,Yellow,Elena,Oval,1ct,14k,Rose,Francesca,Asscher,2ct,14k,White,Beatrice,Asscher,2ct,Platinum,White,Trendy
"Oval, Asscher",In Crowd,Earrings Only,Small,Alessia,Asscher,2ct,18k,Rose,Elena,Oval,1ct,14k,Yellow,Francesca,Asscher,2ct,14k,Rose,Francesca,Oval,2ct,14k,Rose,Trendy
"Oval, Asscher",In Crowd,Earrings Only,Medium,Gianna,Oval,2ct,18k,White,Francesca,Asscher,1ct,18k,Rose,Elena,Asscher,2ct,Platinum,White,Elena,Oval,2ct,14k,Yellow,Trendy
"Oval, Asscher",In Crowd,Earrings Only,Large,Francesca,Oval,1ct,Platinum,White,Beatrice,Asscher,3ct,18k,Rose,Beatrice,Oval,2ct,Platinum,White,Francesca,Asscher,2ct,14k,Yellow,Trendy
"Oval, Asscher",In Crowd,No Jewelry,X-Small,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,Platinum,White,Gemma,Asscher,1ct,14k,Rose,Gemma,Asscher,2ct,14k,White,Minimalistic
"Oval, Asscher",In Crowd,No Jewelry,Small,Gemma,Asscher,2ct,14k,Rose,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Oval, Asscher",In Crowd,No Jewelry,Medium,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,18k,White,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,18k,Yellow,Minimalistic
"Oval, Asscher",In Crowd,No Jewelry,Large,Gemma,Asscher,1ct,14k,Rose,Gemma,Asscher,1ct,18k,Yellow,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Oval,2ct,18k,White,Gemma,Oval,2ct,18k,White,Gemma,Asscher,2ct,14k,Rose,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Asscher,2ct,18k,Yellow,Gemma,Oval,2ct,Platinum,White,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Asscher,4ct,18k,Rose,Gemma,Oval,3ct,Platinum,White,Gemma,Asscher,5ct,18k,Yellow,Gemma,Oval,5ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Asscher,3ct,Platinum,White,Gemma,Oval,3ct,18k,Yellow,Gemma,Oval,3ct,14k,Rose,Gemma,Asscher,4ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,Necklace & Earrings,X-Small,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,18k,Rose,Minimalistic
"Oval, Asscher",Not Attending,Necklace & Earrings,Small,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,2ct,18k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,Necklace & Earrings,Medium,Gemma,Asscher,2ct,18k,White,Gemma,Asscher,4ct,18k,White,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,4ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,Necklace & Earrings,Large,Gemma,Asscher,3ct,14k,White,Gemma,Asscher,4ct,Platinum,White,Gemma,Asscher,2ct,14k,White,Gemma,Asscher,2ct,18k,Rose,Minimalistic
"Oval, Asscher",Not Attending,Earrings Only,X-Small,Gemma,Oval,2ct,14k,White,Gemma,Asscher,2ct,14k,Rose,Gemma,Oval,2ct,14k,Yellow,Gemma,Asscher,2ct,14k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,Earrings Only,Small,Gemma,Oval,2ct,18k,White,Gemma,Oval,1ct,Platinum,White,Gemma,Oval,2ct,18k,White,Gemma,Asscher,2ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,Earrings Only,Medium,Gemma,Oval,2ct,Platinum,White,Gemma,Asscher,3ct,Platinum,White,Gemma,Asscher,2ct,14k,Yellow,Gemma,Oval,2ct,14k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,Earrings Only,Large,Gemma,Oval,2ct,14k,White,Gemma,Asscher,2ct,14k,White,Gemma,Asscher,2ct,14k,Yellow,Gemma,Asscher,2ct,18k,Rose,Minimalistic
"Oval, Asscher",Not Attending,No Jewelry,X-Small,Gemma,Asscher,2ct,14k,Rose,Gemma,Asscher,1ct,14k,White,Gemma,Asscher,2ct,14k,White,Gemma,Asscher,2ct,14k,Yellow,Minimalistic
"Oval, Asscher",Not Attending,No Jewelry,Small,Gemma,Asscher,2ct,14k,Rose,Gemma,Asscher,1ct,18k,Yellow,Gemma,Asscher,2ct,18k,Rose,Gemma,Asscher,2ct,14k,White,Minimalistic
"Oval, Asscher",Not Attending,No Jewelry,Medium,Gemma,Asscher,2ct,Platinum,White,Gemma,Asscher,1ct,Platinum,White,Gemma,Asscher,1ct,14k,Rose,Gemma,Asscher,1ct,Platinum,White,Minimalistic
"Oval, Asscher",Not Attending,No Jewelry,Large,Gemma,Asscher,2ct,18k,Rose,Gemma,Asscher,1ct,18k,Rose,Gemma,Asscher,2ct,18k,Yellow,Gemma,Asscher,2ct,14k,Rose,Minimalistic
"Princess, Cushion",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,MIA,Cushion,2ct,18k,Yellow,GABRIELLA,Princess,2ct,Platinum,White,Emma,Cushion,2ct,14k,Rose,MIA,Princess,2ct,14k,Rose,Glamorous
"Princess, Cushion",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,EMILIA,Princess,2ct,Platinum,White,GABRIELLA,Princess,2ct,18k,Rose,MIA,Princess,2ct,Platinum,White,Emma,Cushion,2ct,18k,White,Glamorous
"Princess, Cushion",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,CATERINA,Cushion,5ct,14k,Rose,GABRIELLA,Princess,3ct,18k,Rose,EMILIA,Cushion,3ct,14k,White,GABRIELLA,Princess,4ct,18k,White,Glamorous
"Princess, Cushion",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,GABRIELLA,Cushion,3ct,14k,Yellow,MIA,Princess,3ct,Platinum,White,MIA,Cushion,5ct,Platinum,White,GABRIELLA,Cushion,4ct,18k,White,Glamorous
"Princess, Cushion",Center Stage,Necklace & Earrings,X-Small,GIULIA,Cushion,2ct,Platinum,White,Bianca,Princess,2ct,18k,White,ARIA,Princess,2ct,18k,Yellow,ANGELINA,Princess,2ct,14k,White,Classic
"Princess, Cushion",Center Stage,Necklace & Earrings,Small,Arianna,Cushion,2ct,Platinum,White,DANIELLA,Princess,2ct,Platinum,White,DANIELLA,Cushion,2ct,14k,White,GIORGINA,Princess,2ct,14k,White,Classic
"Princess, Cushion",Center Stage,Necklace & Earrings,Medium,ANGELINA,Cushion,1ct,14k,White,GIULIA,Cushion,4ct,14k,White,ANGELINA,Cushion,3ct,14k,Rose,DANIELLA,Cushion,3ct,18k,Rose,Classic
"Princess, Cushion",Center Stage,Necklace & Earrings,Large,ARIA,Cushion,2ct,Platinum,White,GIORGINA,Princess,3ct,14k,Yellow,GIULIA,Princess,2ct,Platinum,White,CAMILLA,Cushion,1ct,18k,Yellow,Classic
"Princess, Cushion",Center Stage,Earrings Only,X-Small,Alessia,Princess,2ct,18k,Yellow,Alessia,Princess,1ct,14k,White,Alessia,Princess,2ct,Platinum,White,Francesca,Princess,2ct,Platinum,White,Trendy
"Princess, Cushion",Center Stage,Earrings Only,Small,Beatrice,Princess,2ct,14k,Rose,Francesca,Princess,2ct,18k,Yellow,Beatrice,Princess,1ct,14k,Yellow,Alessia,Princess,2ct,Platinum,White,Trendy
"Princess, Cushion",Center Stage,Earrings Only,Medium,Gianna,Princess,2ct,18k,Rose,Elena,Princess,3ct,14k,Yellow,Beatrice,Princess,3ct,14k,Rose,Gianna,Princess,3ct,14k,Yellow,Trendy
"Princess, Cushion",Center Stage,Earrings Only,Large,Gianna,Princess,2ct,Platinum,White,Gianna,Princess,1ct,18k,Rose,Alessia,Princess,2ct,18k,White,Francesca,Princess,1ct,Platinum,White,Trendy
"Princess, Cushion",Center Stage,No Jewelry,X-Small,Gianna,Princess,1ct,14k,Rose,Beatrice,Princess,1ct,18k,Rose,Elena,Princess,2ct,18k,Rose,Francesca,Cushion,2ct,18k,White,Trendy
"Princess, Cushion",Center Stage,No Jewelry,Small,Elena,Princess,2ct,18k,Yellow,Gianna,Princess,2ct,Platinum,White,Beatrice,Cushion,2ct,Platinum,White,Alessia,Cushion,2ct,18k,White,Trendy
"Princess, Cushion",Center Stage,No Jewelry,Medium,Beatrice,Princess,2ct,18k,White,Beatrice,Princess,2ct,Platinum,White,Gianna,Princess,1ct,Platinum,White,Gianna,Cushion,2ct,14k,White,Trendy
"Princess, Cushion",Center Stage,No Jewelry,Large,Gianna,Cushion,2ct,Platinum,White,Alessia,Princess,1ct,Platinum,White,Beatrice,Cushion,2ct,18k,Yellow,Gianna,Cushion,1ct,18k,Rose,Trendy
"Princess, Cushion",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Princess,2ct,Platinum,White,Gemma,Cushion,2ct,14k,Yellow,Gemma,Princess,2ct,14k,Yellow,Gemma,Cushion,2ct,Platinum,White,Minimalistic
"Princess, Cushion",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Princess,2ct,Platinum,White,Gemma,Princess,2ct,18k,Yellow,Gemma,Cushion,2ct,18k,Rose,Gemma,Cushion,2ct,18k,Yellow,Minimalistic
"Princess, Cushion",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Princess,5ct,Platinum,White,Gemma,Cushion,3ct,Platinum,White,Gemma,Cushion,5ct,18k,Yellow,Gemma,Cushion,4ct,18k,White,Minimalistic
"Princess, Cushion",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Princess,4ct,18k,Rose,Gemma,Princess,5ct,14k,White,Gemma,Princess,5ct,Platinum,White,Gemma,Princess,5ct,14k,White,Minimalistic
"Princess, Cushion",In Crowd,Necklace & Earrings,X-Small,GIORGINA,Cushion,2ct,18k,Yellow,CAMILLA,Cushion,2ct,Platinum,White,Donatella,Princess,2ct,18k,Yellow,ANGELINA,Cushion,2ct,Platinum,White,Classic
"Princess, Cushion",In Crowd,Necklace & Earrings,Small,ARIA,Cushion,2ct,Platinum,White,Donatella,Princess,2ct,Platinum,White,ARIA,Cushion,2ct,18k,Rose,GIULIA,Princess,2ct,18k,Yellow,Classic
"Princess, Cushion",In Crowd,Necklace & Earrings,Medium,GIULIA,Princess,1ct,18k,Rose,CAMILLA,Cushion,3ct,14k,Rose,DANIELLA,Cushion,4ct,14k,White,ANGELINA,Princess,4ct,Platinum,White,Classic
"Princess, Cushion",In Crowd,Necklace & Earrings,Large,DANIELLA,Princess,4ct,Platinum,White,GIORGINA,Cushion,2ct,Platinum,White,ARIA,Princess,2ct,18k,Yellow,DANIELLA,Cushion,3ct,Platinum,White,Classic
"Princess, Cushion",In Crowd,Earrings Only,X-Small,Beatrice,Princess,2ct,18k,Rose,Beatrice,Princess,1ct,Platinum,White,Alessia,Princess,2ct,18k,Yellow,Elena,Princess,2ct,18k,White,Trendy
"Princess, Cushion",In Crowd,Earrings Only,Small,Beatrice,Princess,2ct,14k,Yellow,Gianna,Princess,1ct,18k,White,Beatrice,Princess,1ct,14k,Yellow,Elena,Princess,2ct,Platinum,White,Trendy
"Princess, Cushion",In Crowd,Earrings Only,Medium,Beatrice,Princess,3ct,14k,Yellow,Francesca,Princess,2ct,18k,Rose,Beatrice,Princess,2ct,14k,Rose,Alessia,Princess,2ct,18k,Rose,Trendy
"Princess, Cushion",In Crowd,Earrings Only,Large,Elena,Princess,3ct,Platinum,White,Elena,Princess,3ct,14k,Rose,Francesca,Princess,1ct,18k,Yellow,Francesca,Princess,2ct,18k,Yellow,Trendy
"Princess, Cushion",In Crowd,No Jewelry,X-Small,Gemma,Princess,1ct,Platinum,White,Gemma,Princess,1ct,18k,White,Gemma,Cushion,2ct,18k,Yellow,Gemma,Cushion,2ct,14k,Yellow,Minimalistic
"Princess, Cushion",In Crowd,No Jewelry,Small,Gemma,Cushion,2ct,18k,Rose,Gemma,Cushion,1ct,18k,Rose,Gemma,Princess,2ct,Platinum,White,Gemma,Cushion,2ct,Platinum,White,Minimalistic
"Princess, Cushion",In Crowd,No Jewelry,Medium,Gemma,Princess,2ct,14k,Rose,Gemma,Cushion,1ct,18k,White,Gemma,Princess,2ct,Platinum,White,Gemma,Princess,1ct,14k,Rose,Minimalistic
"Princess, Cushion",In Crowd,No Jewelry,Large,Gemma,Princess,2ct,14k,White,Gemma,Cushion,2ct,18k,White,Gemma,Princess,2ct,14k,Yellow,Gemma,Cushion,1ct,Platinum,White,Minimalistic
"Princess, Cushion",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Princess,2ct,18k,Yellow,Gemma,Princess,2ct,Platinum,White,Gemma,Princess,2ct,Platinum,White,Gemma,Cushion,2ct,18k,Rose,Minimalistic
"Princess, Cushion",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Cushion,2ct,Platinum,White,Gemma,Cushion,2ct,18k,Yellow,Gemma,Princess,2ct,Platinum,White,Gemma,Princess,2ct,18k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Cushion,3ct,18k,Rose,Gemma,Princess,4ct,Platinum,White,Gemma,Cushion,4ct,18k,Yellow,Gemma,Princess,4ct,18k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Princess,4ct,Platinum,White,Gemma,Princess,3ct,18k,White,Gemma,Princess,5ct,14k,Yellow,Gemma,Princess,3ct,14k,White,Minimalistic
"Princess, Cushion",Not Attending,Necklace & Earrings,X-Small,Gemma,Princess,2ct,18k,Rose,Gemma,Cushion,2ct,Platinum,White,Gemma,Princess,2ct,18k,White,Gemma,Cushion,2ct,Platinum,White,Minimalistic
"Princess, Cushion",Not Attending,Necklace & Earrings,Small,Gemma,Princess,2ct,18k,Rose,Gemma,Cushion,2ct,14k,White,Gemma,Princess,2ct,18k,Yellow,Gemma,Cushion,2ct,14k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,Necklace & Earrings,Medium,Gemma,Princess,3ct,Platinum,White,Gemma,Cushion,2ct,18k,White,Gemma,Princess,4ct,18k,White,Gemma,Cushion,4ct,14k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,Necklace & Earrings,Large,Gemma,Princess,1ct,14k,Yellow,Gemma,Cushion,2ct,Platinum,White,Gemma,Cushion,2ct,14k,Yellow,Gemma,Princess,1ct,14k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,Earrings Only,X-Small,Gemma,Princess,2ct,14k,White,Gemma,Princess,1ct,18k,Rose,Gemma,Princess,2ct,Platinum,White,Gemma,Princess,1ct,Platinum,White,Minimalistic
"Princess, Cushion",Not Attending,Earrings Only,Small,Gemma,Princess,2ct,18k,White,Gemma,Princess,1ct,18k,Yellow,Gemma,Princess,1ct,18k,Yellow,Gemma,Princess,2ct,14k,Yellow,Minimalistic
"Princess, Cushion",Not Attending,Earrings Only,Medium,Gemma,Princess,2ct,14k,Rose,Gemma,Princess,2ct,14k,Rose,Gemma,Princess,2ct,14k,Rose,Gemma,Princess,2ct,18k,Rose,Minimalistic
"Princess, Cushion",Not Attending,Earrings Only,Large,Gemma,Princess,2ct,18k,Rose,Gemma,Princess,2ct,14k,Rose,Gemma,Princess,1ct,Platinum,White,Gemma,Princess,3ct,Platinum,White,Minimalistic
"Princess, Cushion",Not Attending,No Jewelry,X-Small,Gemma,Princess,2ct,Platinum,White,Gemma,Cushion,1ct,14k,White,Gemma,Princess,2ct,14k,White,Gemma,Cushion,2ct,14k,White,Minimalistic
"Princess, Cushion",Not Attending,No Jewelry,Small,Gemma,Cushion,1ct,18k,Yellow,Gemma,Cushion,1ct,Platinum,White,Gemma,Princess,2ct,18k,Rose,Gemma,Princess,1ct,14k,Rose,Minimalistic
"Princess, Cushion",Not Attending,No Jewelry,Medium,Gemma,Princess,2ct,14k,Rose,Gemma,Princess,1ct,14k,Yellow,Gemma,Princess,2ct,18k,White,Gemma,Princess,1ct,Platinum,White,Minimalistic
"Princess, Cushion",Not Attending,No Jewelry,Large,Gemma,Princess,2ct,18k,Rose,Gemma,Cushion,1ct,18k,White,Gemma,Cushion,1ct,Platinum,White,Gemma,Princess,1ct,18k,White,Minimalistic
"Princess, Radiant",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,CATERINA,Radiant,2ct,Platinum,White,Emma,Radiant,2ct,Platinum,White,MIA,Radiant,2ct,14k,Rose,GABRIELLA,Radiant,2ct,18k,Yellow,Glamorous
"Princess, Radiant",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Emma,Radiant,2ct,14k,White,GABRIELLA,Radiant,2ct,18k,Rose,GABRIELLA,Radiant,2ct,Platinum,White,CATERINA,Radiant,2ct,Platinum,White,Glamorous
"Princess, Radiant",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,MIA,Radiant,4ct,18k,White,MIA,Radiant,5ct,Platinum,White,GABRIELLA,Radiant,5ct,Platinum,White,GABRIELLA,Radiant,3ct,18k,Yellow,Glamorous
"Princess, Radiant",Center Stage,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,CATERINA,Radiant,4ct,Platinum,White,Emma,Radiant,5ct,Platinum,White,EMILIA,Radiant,4ct,14k,White,EMILIA,Radiant,5ct,Platinum,White,Glamorous
"Princess, Radiant",Center Stage,Necklace & Earrings,X-Small,DANIELLA,Princess,2ct,Platinum,White,ARIA,Radiant,2ct,14k,White,CAMILLA,Princess,2ct,Platinum,White,Arianna,Radiant,2ct,14k,Rose,Classic
"Princess, Radiant",Center Stage,Necklace & Earrings,Small,CAMILLA,Radiant,2ct,14k,Yellow,CAMILLA,Princess,2ct,Platinum,White,Arianna,Radiant,2ct,14k,Yellow,ANGELINA,Princess,2ct,14k,White,Classic
"Princess, Radiant",Center Stage,Necklace & Earrings,Medium,GIULIA,Princess,2ct,Platinum,White,DANIELLA,Radiant,3ct,Platinum,White,GIORGINA,Princess,2ct,14k,Yellow,ARIA,Princess,1ct,Platinum,White,Classic
"Princess, Radiant",Center Stage,Necklace & Earrings,Large,GIORGINA,Princess,1ct,14k,Yellow,ANGELINA,Radiant,4ct,14k,Yellow,Donatella,Radiant,4ct,18k,White,GIULIA,Radiant,2ct,18k,Rose,Classic
"Princess, Radiant",Center Stage,Earrings Only,X-Small,Gianna,Princess,2ct,Platinum,White,Alessia,Princess,1ct,14k,Yellow,Francesca,Princess,1ct,14k,White,Beatrice,Princess,2ct,14k,Rose,Trendy
"Princess, Radiant",Center Stage,Earrings Only,Small,Francesca,Princess,2ct,18k,White,Gianna,Princess,1ct,Platinum,White,Francesca,Princess,1ct,Platinum,White,Gianna,Princess,2ct,18k,Rose,Trendy
"Princess, Radiant",Center Stage,Earrings Only,Medium,Elena,Princess,2ct,Platinum,White,Beatrice,Princess,2ct,14k,White,Alessia,Princess,2ct,Platinum,White,Francesca,Princess,2ct,14k,Yellow,Trendy
"Princess, Radiant",Center Stage,Earrings Only,Large,Gianna,Princess,1ct,Platinum,White,Alessia,Princess,2ct,18k,White,Alessia,Princess,3ct,14k,Rose,Elena,Princess,1ct,18k,Yellow,Trendy
"Princess, Radiant",Center Stage,No Jewelry,X-Small,Beatrice,Radiant,2ct,Platinum,White,Gianna,Radiant,1ct,18k,Yellow,Alessia,Radiant,2ct,18k,Rose,Beatrice,Radiant,2ct,Platinum,White,Trendy
"Princess, Radiant",Center Stage,No Jewelry,Small,Beatrice,Princess,1ct,Platinum,White,Beatrice,Radiant,1ct,Platinum,White,Francesca,Princess,1ct,Platinum,White,Beatrice,Princess,2ct,18k,White,Trendy
"Princess, Radiant",Center Stage,No Jewelry,Medium,Elena,Radiant,1ct,Platinum,White,Gianna,Princess,1ct,18k,Yellow,Elena,Princess,2ct,Platinum,White,Alessia,Princess,1ct,Platinum,White,Trendy
"Princess, Radiant",Center Stage,No Jewelry,Large,Alessia,Radiant,1ct,14k,Yellow,Gianna,Princess,1ct,14k,Rose,Alessia,Princess,2ct,14k,Yellow,Gianna,Radiant,1ct,18k,Yellow,Trendy
"Princess, Radiant",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",X-Small,Gemma,Radiant,2ct,14k,Yellow,Gemma,Radiant,2ct,18k,Yellow,Gemma,Radiant,2ct,Platinum,White,Gemma,Radiant,2ct,14k,White,Minimalistic
"Princess, Radiant",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Small,Gemma,Radiant,2ct,18k,Yellow,Gemma,Radiant,2ct,18k,Rose,Gemma,Radiant,2ct,14k,White,Gemma,Radiant,2ct,18k,White,Minimalistic
"Princess, Radiant",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Medium,Gemma,Radiant,4ct,14k,White,Gemma,Radiant,4ct,14k,Rose,Gemma,Radiant,4ct,Platinum,White,Gemma,Radiant,5ct,14k,Rose,Minimalistic
"Princess, Radiant",In Crowd,"Full Sparkle (Necklace, Earrings, Bracelet, Watch)",Large,Gemma,Radiant,4ct,Platinum,White,Gemma,Radiant,5ct,14k,Rose,Gemma,Radiant,4ct,18k,Rose,Gemma,Radiant,4ct,Platinum,White,Minimalistic
"Princess, Radiant",In Crowd,Necklace & Earrings,X-Small,ANGELINA,Radiant,2ct,18k,Yellow,ARIA,Princess,2ct,Platinum,White,ANGELINA,Princess,2ct,14k,Rose,ANGELINA,Radiant,2ct,18k,Rose,Classic
"Princess, Radiant",In Crowd,Necklace & Earrings,Small,CAMILLA,Radiant,2ct,18k,Yellow,DANIELLA,Princess,2ct,18k,White,GIORGINA,Princess,2ct,14k,Rose,Arianna,Radiant,2ct,18k,Rose,Classic
"Princess, Radiant",In Crowd,Necklace & Earrings,Medium,Bianca,Princess,3ct,Platinum,White,CAMILLA,Princess,4ct,Platinum,White,DANIELLA,Radiant,3ct,14k,Yellow,GIULIA,Princess,2ct,18k,Yellow,Classic
"Princess, Radiant",In Crowd,Necklace & Earrings,Large,ARIA,Radiant,1ct,18k,Rose,Bianca,Princess,4ct,18k,White,Arianna,Princess,2ct,Platinum,White,DANIELLA,Radiant,2ct,14k,Rose,Classic
